schema_version,record_type,event_id,trace_id,run_id,occurred_at,generated_at_utc,domain,event_type,service.name,service.environment,service.instance_id,client.ip,client.user_agent,client.device_id,request.method,request.path,request.request_bytes,response.status_code,response.latency_ms,response.response_bytes,data.transaction_id,data.customer_id,data.account_id,data.channel,data.currency,data.risk_score,data.auth_method,data.login_result,data.amount,data.merchant_id,data.merchant_category,data.authorization_result,data.destination_bank,data.destination_account_token,data.transfer_result,data.balance
1.0,application_log,7364f700-3271-494c-be8a-e04a0147e37a,0ae1dbd91256421a95d7efd38a316f21,local-2482330003,2026-08-18T15:35:58.405+09:00,2026-08-18T06:35:58.405+00:00,finance,account_login,finance-api,simulation,sim-20,212.116.91.99,WhitelabelApp/4.8.1 iOS,4b2559d4e2ab49cb,POST,/api/auth/login,2586,202.0,114,13552,txn_d5bbde6c633445be99,cus_720078,acc_13899944,open_api,KRW,28.64,certificate,success,,,,,,,,
1.0,application_log,815e7b0e-c8c8-46f9-a424-6ac2918d58cf,328990342bbd42cb97b868927ec9df06,local-2482330003,2026-08-18T15:35:58.431+09:00,2026-08-18T06:35:58.431+00:00,finance,card_payment,finance-api,simulation,sim-14,171.161.161.182,Mozilla/5.0 Safari/605.1 iPhone,899986ae4ba64d23,POST,/api/cards/payments,1465,200.0,379,3884,txn_d22de19afcd74d51b1,cus_439984,acc_43225781,web,KRW,31.29,,,679000.0,mrc_25018,restaurant,approved,,,,
1.0,application_log,3da5004c-d32b-4a6c-9dac-9f12c8d36837,16fdbdcd4fd543c68b569c02f20fd6f5,local-2482330003,2026-08-18T15:35:58.446+09:00,2026-08-18T06:35:58.446+00:00,finance,card_payment,finance-api,simulation,sim-09,113.50.195.240,Mozilla/5.0 Chrome/151.0 Android/15,40262e9e4c4c4d14,POST,/api/cards/payments,4447,202.0,308,5234,txn_6cefcac9c5d047e6b3,cus_495543,acc_36391643,web,KRW,14.45,,,329000.0,mrc_99466,subscription,approved,,,,
1.0,application_log,e568f360-0c1e-409b-b95e-7668ed8d6ba9,3768d2e79e224d32ac37e320c1ae4562,local-2482330003,2026-08-18T15:35:58.500+09:00,2026-08-18T06:35:58.500+00:00,finance,card_payment,finance-api,simulation,sim-23,168.37.244.142,Mozilla/5.0 Chrome/151.0 Android/15,1a52c35ba0474cda,POST,/api/cards/payments,885,200.0,203,3630,txn_88447007a4d44b1f91,cus_821904,acc_53310232,mobile,KRW,24.11,,,695000.0,mrc_10033,shopping,approved,,,,
1.0,application_log,e8ce0fd4-ea37-4f6e-90bf-92084a69a037,936a2325c2a14d1585e287d857801cfc,local-2482330003,2026-08-18T15:35:58.833+09:00,2026-08-18T06:35:58.833+00:00,finance,card_payment,finance-api,simulation,sim-21,130.146.122.251,WhitelabelApp/4.8.1 Android,e72883ef45e14db0,POST,/api/cards/payments,3688,202.0,151,15563,txn_538d2103ddc349448d,cus_413535,acc_41290739,mobile,KRW,20.8,,,1011000.0,mrc_12928,transport,approved,,,,
1.0,application_log,feae054e-77a1-43de-b390-73dda7fff006,007a2805079f4bebaef3bddf23623002,local-2482330003,2026-08-18T15:35:58.967+09:00,2026-08-18T06:35:58.967+00:00,finance,transfer,finance-api,simulation,sim-04,139.227.127.66,Mozilla/5.0 Chrome/151.0 Android/15,3e95ec05920943e2,POST,/api/transfers,1541,201.0,148,16169,txn_df9b1aee6b7042b482,cus_565170,acc_43406128,open_api,KRW,16.12,,,577000.0,,,,BANK-C,88c72b97fd1146,completed,
1.0,application_log,ff2f60a0-2d4c-4912-833b-363086274556,b5834bb8582f4a04a7e392568544195b,local-2482330003,2026-08-18T15:35:59.072+09:00,2026-08-18T06:35:59.072+00:00,finance,card_payment,finance-api,simulation,sim-08,180.85.4.142,Mozilla/5.0 Safari/605.1 iPhone,d70254213384435e,POST,/api/cards/payments,156,201.0,316,14920,txn_407731349e334cbe9f,cus_779200,acc_16965090,web,KRW,19.27,,,773000.0,mrc_55359,grocery,approved,,,,
1.0,application_log,5da182b2-4caf-40c2-ba20-a4fac2f8a2a6,c799036f07fe47ae99a02ff3bd1fe05a,local-2482330003,2026-08-18T15:35:59.655+09:00,2026-08-18T06:35:59.655+00:00,finance,withdrawal,finance-api,simulation,sim-02,80.17.88.15,Mozilla/5.0 Chrome/151.0 Android/15,980aad6a05c94b41,POST,/api/withdrawals,3652,202.0,86,7161,txn_f202458923cb4282b0,cus_638507,acc_87893035,mobile,KRW,25.9,,,1113000.0,,,,,,,
1.0,application_log,703b7faa-50ac-44cd-b87f-da2e0df081f8,2f19955252be423cb5005965f8b27bd5,local-2482330003,2026-08-18T15:35:59.708+09:00,2026-08-18T06:35:59.708+00:00,finance,card_payment,finance-api,simulation,sim-09,208.13.24.73,WhitelabelApp/4.8.1 iOS,2d376e23b7a34966,POST,/api/cards/payments,1744,204.0,245,12493,txn_42aba28baa79404d96,cus_589956,acc_79205059,open_api,KRW,18.19,,,503000.0,mrc_39088,travel,approved,,,,
1.0,application_log,0999f523-09cf-40ff-8bc0-31a5efd30536,594af313cc24449786770b95892b9169,local-2482330003,2026-08-18T15:35:59.791+09:00,2026-08-18T06:35:59.791+00:00,finance,balance_inquiry,finance-api,simulation,sim-21,97.155.136.45,Mozilla/5.0 Chrome/151.0 Windows/10,295e435707384d23,GET,/api/accounts/balance,410,200.0,41,2716,txn_209e0ba7d2104b5ead,cus_279584,acc_96692746,mobile,KRW,4.48,,,1220000.0,,,,,,,6968000.0
1.0,application_log,3e315517-2c1c-4a62-a30c-c87a040832f3,096a6231382442ed888afbb9b2c51388,local-2482330003,2026-08-18T15:35:59.800+09:00,2026-08-18T06:35:59.800+00:00,finance,balance_inquiry,finance-api,simulation,sim-18,153.26.149.186,Mozilla/5.0 Chrome/151.0 Windows/10,4418855c67fd48fb,GET,/api/accounts/balance,447,200.0,104,12609,txn_45504578c5a6410faf,cus_171599,acc_74386494,atm,KRW,24.44,,,455000.0,,,,,,,17216000.0
1.0,application_log,99ec79c4-0823-466b-bc67-4de2aafa6ede,8002497a8bd14331aeb82040a1e13fe3,local-2482330003,2026-08-18T15:36:00.135+09:00,2026-08-18T06:36:00.135+00:00,finance,deposit,finance-api,simulation,sim-22,221.26.175.200,WhitelabelApp/4.8.1 Android,d8883d574d384e2c,POST,/api/deposits,3465,204.0,257,5188,txn_edf615b5ed9944978d,cus_620088,acc_75050723,atm,KRW,11.81,,,1389000.0,,,,,,,
1.0,application_log,586b9948-5c1d-4a91-98a2-c963218376e7,7f8d0d7ac58e49f086d1fc85670103ae,local-2482330003,2026-08-18T15:36:00.164+09:00,2026-08-18T06:36:00.164+00:00,finance,card_payment,finance-api,simulation,sim-03,81.175.243.199,Mozilla/5.0 Chrome/151.0 Windows/10,9a0cf8b713ff443d,POST,/api/cards/payments,3463,201.0,185,16537,txn_4560ff273a1d429d9b,cus_675120,acc_65166667,open_api,KRW,13.15,,,809000.0,mrc_53780,grocery,approved,,,,
1.0,application_log,6790822e-3242-462b-98b8-727be5563489,3096fc1591e34cc1933768b4c331f194,local-2482330003,2026-08-18T15:36:00.305+09:00,2026-08-18T06:36:00.305+00:00,finance,card_payment,finance-api,simulation,sim-23,209.103.135.26,Mozilla/5.0 Chrome/151.0 Windows/10,575e64d84392435a,POST,/api/cards/payments,2485,200.0,261,3310,txn_f130d3ced365432897,cus_837911,acc_96684563,open_api,KRW,17.7,,,554000.0,mrc_78297,restaurant,approved,,,,
1.0,application_log,2ea5be4a-d3ed-4492-9f84-4e06c20341fc,60b5fb924487454abe86372e08ec0455,local-2482330003,2026-08-18T15:36:00.322+09:00,2026-08-18T06:36:00.322+00:00,finance,account_login,finance-api,simulation,sim-08,216.18.219.57,WhitelabelApp/4.8.1 iOS,8b394e4301204d04,POST,/api/auth/login,4509,200.0,58,4970,txn_ae8dd46c6f65408886,cus_322109,acc_47307080,mobile,KRW,18.7,otp,success,,,,,,,,
1.0,application_log,c670dc9b-46e1-48cf-ba1c-e5d98dbed35a,c59e8e54401b4dfd97c83ee0fc7e8d26,local-2482330003,2026-08-18T15:36:00.335+09:00,2026-08-18T06:36:00.335+00:00,finance,card_payment,finance-api,simulation,sim-20,202.44.235.200,WhitelabelApp/4.8.1 Android,29645a242d6d4f3f,POST,/api/cards/payments,2073,200.0,151,8947,txn_72a43af2f84140b4bc,cus_625397,acc_41598047,open_api,KRW,20.12,,,1498000.0,mrc_73536,subscription,approved,,,,
1.0,application_log,dd82439c-fef5-40a8-a349-d9b6c069fb7a,9093a0a4f0164652b85eb6b37316f3d4,local-2482330003,2026-08-18T15:36:00.435+09:00,2026-08-18T06:36:00.435+00:00,finance,account_login,finance-api,simulation,sim-02,204.255.58.221,Mozilla/5.0 Chrome/151.0 Android/15,41f58dd635b441ed,POST,/api/auth/login,351,200.0,223,17075,txn_fbf9e698f3204cc4aa,cus_871442,acc_77654369,atm,KRW,11.53,otp,success,,,,,,,,
1.0,application_log,392b44c2-a8e6-47c4-96f3-2b37ce0c800f,aafb1236dc74412d9e2a26ddc9f9a4c1,local-2482330003,2026-08-18T15:36:00.456+09:00,2026-08-18T06:36:00.456+00:00,finance,balance_inquiry,finance-api,simulation,sim-09,137.46.111.244,Mozilla/5.0 Chrome/151.0 Windows/10,4c764a06ee194084,GET,/api/accounts/balance,474,200.0,160,5231,txn_1230189de59440d591,cus_475182,acc_25422480,atm,KRW,17.47,,,246000.0,,,,,,,46686000.0
1.0,application_log,0c252c54-584b-4d99-aa42-c5d6a49f3410,f46e3822ea75457ba6db4ec5fa8fbe89,local-2482330003,2026-08-18T15:36:00.535+09:00,2026-08-18T06:36:00.535+00:00,finance,balance_inquiry,finance-api,simulation,sim-16,211.230.188.57,Mozilla/5.0 Safari/605.1 iPhone,dd837a9e30a946ed,GET,/api/accounts/balance,367,200.0,120,9450,txn_6ad965df257e4c2789,cus_985029,acc_16158012,open_api,KRW,5.31,,,138000.0,,,,,,,33146000.0
1.0,application_log,6c32d6a9-c519-4b84-baff-1bf4b7675771,9c0c36003ae54e5a82bcde87cecf2391,local-2482330003,2026-08-18T15:36:00.603+09:00,2026-08-18T06:36:00.603+00:00,finance,balance_inquiry,finance-api,simulation,sim-10,209.221.22.223,Mozilla/5.0 Safari/605.1 iPhone,cf29f5cb55b742a8,GET,/api/accounts/balance,222,200.0,73,17668,txn_c024e6e555244f20a9,cus_888401,acc_35334632,open_api,KRW,3.73,,,45000.0,,,,,,,7079000.0
1.0,application_log,9bafcf90-825a-4d7a-98ac-d44c55e61799,00eea5ebedb3444d939acf62ec49e2ac,local-2482330003,2026-08-18T15:36:00.814+09:00,2026-08-18T06:36:00.814+00:00,finance,account_login,finance-api,simulation,sim-08,219.49.216.207,Mozilla/5.0 Chrome/151.0 Windows/10,a9f6b5e625b64c70,POST,/api/auth/login,1077,202.0,70,15349,txn_6ecad4ae5dea49319a,cus_192132,acc_61262255,mobile,KRW,13.28,certificate,success,,,,,,,,
1.0,application_log,ef6f5b8c-0b8f-496e-a670-267509b56b52,aa8e19d182ef4b22b9cfca845fd69505,local-2482330003,2026-08-18T15:36:00.952+09:00,2026-08-18T06:36:00.952+00:00,finance,balance_inquiry,finance-api,simulation,sim-17,4.23.35.207,Mozilla/5.0 Safari/605.1 iPhone,c857520181684d77,GET,/api/accounts/balance,163,200.0,94,15387,txn_6d22fb76aaf1423897,cus_886787,acc_37975291,atm,KRW,1.86,,,1050000.0,,,,,,,5464000.0
1.0,application_log,4c570223-1713-4554-a7a4-658df639b13d,761c6d4a8c1b44ab9c269a0776897386,local-2482330003,2026-08-18T15:36:01.122+09:00,2026-08-18T06:36:01.122+00:00,finance,card_payment,finance-api,simulation,sim-15,103.149.80.104,Mozilla/5.0 Chrome/151.0 Android/15,ac3ad78698d742c3,POST,/api/cards/payments,4579,200.0,91,16294,txn_0a439422cba64c7ab8,cus_723612,acc_71421197,atm,KRW,13.44,,,895000.0,mrc_55576,shopping,approved,,,,
1.0,application_log,a6d22bff-f569-4d5c-b1b0-87b2a35e6d15,36c9746231b64b04a01bc79461f4d563,local-2482330003,2026-08-18T15:36:01.148+09:00,2026-08-18T06:36:01.148+00:00,finance,card_payment,finance-api,simulation,sim-01,142.6.96.152,Mozilla/5.0 Safari/605.1 iPhone,c08cbb57443f44f5,POST,/api/cards/payments,1832,200.0,398,445,txn_59040a30d0794d96a4,cus_209818,acc_57991494,atm,KRW,20.99,,,1422000.0,mrc_29297,travel,approved,,,,
1.0,application_log,231c88ba-cc90-44a9-b228-b290626c2ae4,920311b0819542daa51b6aeffaa3460b,local-2482330003,2026-08-18T15:36:01.168+09:00,2026-08-18T06:36:01.168+00:00,finance,transfer,finance-api,simulation,sim-21,2.206.52.11,WhitelabelApp/4.8.1 iOS,14f9a4d0a1a44c4f,POST,/api/transfers,3920,204.0,278,1820,txn_ca1876fba94444c09a,cus_415569,acc_75112360,atm,KRW,4.85,,,776000.0,,,,BANK-B,ea05b9409f7746,completed,
1.0,application_log,1bb6d4d9-04db-498b-9ae9-af8036a0b9f9,4c78dca99b05435894f9a21ff2304d05,local-2482330003,2026-08-18T15:36:01.443+09:00,2026-08-18T06:36:01.443+00:00,finance,transfer,finance-api,simulation,sim-13,160.56.236.31,Mozilla/5.0 Safari/605.1 iPhone,1402b2893ed74383,POST,/api/transfers,2106,200.0,343,11626,txn_ba75c48c47284be19f,cus_293219,acc_16242688,atm,KRW,7.95,,,38000.0,,,,BANK-C,fc5d835b61c34a,completed,
1.0,application_log,9a6749ce-ff93-48b6-bec1-9d290e25f5fa,01a778dfb5834e8cab3d8ab69f5143c9,local-2482330003,2026-08-18T15:36:01.451+09:00,2026-08-18T06:36:01.451+00:00,finance,balance_inquiry,finance-api,simulation,sim-09,68.229.61.225,WhitelabelApp/4.8.1 Android,ab7793e1a8b245bf,GET,/api/accounts/balance,601,200.0,102,9371,txn_d57abb4937cf4c4bb7,cus_292305,acc_29474816,mobile,KRW,13.65,,,870000.0,,,,,,,13953000.0
1.0,application_log,213fb55b-605e-4c63-9583-19726118ef9a,29405c6771014f91aa7f53c19be48f5b,local-2482330003,2026-08-18T15:36:01.460+09:00,2026-08-18T06:36:01.460+00:00,finance,account_login,finance-api,simulation,sim-08,193.165.234.122,Mozilla/5.0 Chrome/151.0 Android/15,3fbd3776100e49c9,POST,/api/auth/login,3942,201.0,152,10464,txn_8ab39ce3d1d74272b5,cus_901693,acc_54004378,mobile,KRW,4.36,biometric,success,,,,,,,,
1.0,application_log,b8ca564c-d2ae-4b19-8fb7-8f7e57fe5372,787d9942c55b42e786bb80f1fb73af55,local-2482330003,2026-08-18T15:36:01.482+09:00,2026-08-18T06:36:01.482+00:00,finance,card_payment,finance-api,simulation,sim-16,7.179.247.19,Mozilla/5.0 Safari/605.1 iPhone,2e1cceabec8441e2,POST,/api/cards/payments,3115,403.0,280,16465,txn_ed74a7375f31496aab,cus_503701,acc_60806643,web,KRW,14.04,,,610000.0,mrc_22563,restaurant,timeout,,,,
1.0,application_log,117b87fe-eaee-4d9d-be6e-d28859327cf4,607b10108e564c78b9b552976ff3adde,local-2482330003,2026-08-18T15:36:01.509+09:00,2026-08-18T06:36:01.509+00:00,finance,deposit,finance-api,simulation,sim-03,68.46.227.216,Mozilla/5.0 Safari/605.1 iPhone,9f28b3113fea4b73,POST,/api/deposits,4157,202.0,173,640,txn_a54886bb6fd04987b7,cus_941075,acc_92417065,open_api,KRW,13.91,,,337000.0,,,,,,,
1.0,application_log,3a257bf2-0833-4590-ad2e-301914e5e81d,1e286f45765a4b2882a0da00fd0b0962,local-2482330003,2026-08-18T15:36:01.525+09:00,2026-08-18T06:36:01.525+00:00,finance,balance_inquiry,finance-api,simulation,sim-18,197.232.109.127,WhitelabelApp/4.8.1 Android,222159c42ad042d6,GET,/api/accounts/balance,45,200.0,143,13223,txn_4639daabfb19469ca5,cus_967994,acc_86981405,open_api,KRW,10.55,,,1140000.0,,,,,,,4319000.0
1.0,application_log,f08f4f4f-5235-45a0-b0fc-9dd9bb35d109,c2986ba2435d4f23815a5edbe211cc5a,local-2482330003,2026-08-18T15:36:01.584+09:00,2026-08-18T06:36:01.584+00:00,finance,transfer,finance-api,simulation,sim-24,30.11.206.112,WhitelabelApp/4.8.1 iOS,ebc3d124dad549e7,POST,/api/transfers,4594,201.0,222,9877,txn_28a54e133df2445892,cus_585845,acc_89148809,open_api,KRW,7.76,,,1040000.0,,,,BANK-C,b14a659dce5c4f,completed,
1.0,application_log,a9dd9822-3195-45ac-a3e7-2fc865b8237c,4b24460836654d379265c9b6e44b1ab7,local-2482330003,2026-08-18T15:36:01.669+09:00,2026-08-18T06:36:01.669+00:00,finance,transfer,finance-api,simulation,sim-22,207.240.47.109,Mozilla/5.0 Chrome/151.0 Windows/10,d11d95459abf459f,POST,/api/transfers,839,200.0,201,11529,txn_ce6dbfe4490a436899,cus_428440,acc_29382142,mobile,KRW,12.84,,,117000.0,,,,BANK-D,0b4cbd4495cd49,completed,
1.0,application_log,5594ebf8-3678-4542-b61f-da6a146fc516,15fe4f2ed2894c97a9572d11821c0d28,local-2482330003,2026-08-18T15:36:01.690+09:00,2026-08-18T06:36:01.690+00:00,finance,card_payment,finance-api,simulation,sim-08,33.180.152.103,WhitelabelApp/4.8.1 Android,03a9886d68fd4d9d,POST,/api/cards/payments,2893,202.0,250,397,txn_0437022ec483482f90,cus_180870,acc_20136533,atm,KRW,17.31,,,680000.0,mrc_36751,shopping,approved,,,,
1.0,application_log,848e1093-db9d-4afc-b24a-796a17540ce6,0b9ba8def286493d820af7a1dc405e38,local-2482330003,2026-08-18T15:36:01.766+09:00,2026-08-18T06:36:01.766+00:00,finance,balance_inquiry,finance-api,simulation,sim-22,58.54.110.100,Mozilla/5.0 Chrome/151.0 Android/15,791ba3b498f644cc,GET,/api/accounts/balance,620,200.0,78,14929,txn_7e5abcc6d0174a74b4,cus_187135,acc_14002569,atm,KRW,11.62,,,616000.0,,,,,,,22418000.0
1.0,application_log,43cdd14f-fdf8-4bb2-96c6-2c1490ceb6a1,55fa67baa45e411d9c556c261d33a644,local-2482330003,2026-08-18T15:36:02.018+09:00,2026-08-18T06:36:02.018+00:00,finance,account_login,finance-api,simulation,sim-23,214.41.179.227,Mozilla/5.0 Safari/605.1 iPhone,9c9c0f42225e49bd,POST,/api/auth/login,3454,200.0,60,3621,txn_58856b0bade94a7eb6,cus_415395,acc_94460520,web,KRW,18.36,certificate,success,,,,,,,,
1.0,application_log,ef61d6f9-b17c-4a71-9967-d0519444766d,2338566cc11845808facb3a3eba89d27,local-2482330003,2026-08-18T15:36:02.032+09:00,2026-08-18T06:36:02.032+00:00,finance,account_login,finance-api,simulation,sim-17,97.77.82.19,Mozilla/5.0 Chrome/151.0 Windows/10,c8b832a4198545ab,POST,/api/auth/login,2932,201.0,54,13707,txn_8be804e4da914a7591,cus_567156,acc_19169706,mobile,KRW,9.27,otp,success,,,,,,,,
1.0,application_log,bc4b2f75-239e-42f6-8800-4b1918fcb766,894393f369704ac4aa65de3e897517d0,local-2482330003,2026-08-18T15:36:02.045+09:00,2026-08-18T06:36:02.045+00:00,finance,card_payment,finance-api,simulation,sim-09,214.86.72.21,WhitelabelApp/4.8.1 iOS,7a85263f3f5142ba,POST,/api/cards/payments,3331,200.0,231,4320,txn_fc22a65e77bc4db580,cus_546101,acc_47217462,open_api,KRW,28.21,,,1055000.0,mrc_66307,restaurant,approved,,,,
1.0,application_log,58d2cee6-2502-4356-ae0f-b278e1827357,f6eb70f325d14ab2b62767c7e8921f05,local-2482330003,2026-08-18T15:36:02.124+09:00,2026-08-18T06:36:02.124+00:00,finance,balance_inquiry,finance-api,simulation,sim-02,25.197.165.200,WhitelabelApp/4.8.1 Android,602ed1c3b7854ada,GET,/api/accounts/balance,168,200.0,88,10558,txn_f9d50e1ce7d94e7ab5,cus_779068,acc_96848432,mobile,KRW,3.36,,,907000.0,,,,,,,41492000.0
1.0,application_log,81cbdade-afe0-4a4b-a052-91cd8d5721d1,ae713cffd3064f028b6859e5fbae0cc9,local-2482330003,2026-08-18T15:36:02.144+09:00,2026-08-18T06:36:02.144+00:00,finance,account_login,finance-api,simulation,sim-05,203.144.246.106,Mozilla/5.0 Chrome/151.0 Android/15,43cd5bed06b448a3,POST,/api/auth/login,1334,201.0,216,3834,txn_889da87a17314c3487,cus_367114,acc_68513570,atm,KRW,30.06,password,success,,,,,,,,
1.0,application_log,972f0f39-c6df-480e-b29b-33d3c5cc5054,ff603572743f44daab4374e2536101d0,local-2482330003,2026-08-18T15:36:02.275+09:00,2026-08-18T06:36:02.275+00:00,finance,balance_inquiry,finance-api,simulation,sim-23,6.161.77.71,WhitelabelApp/4.8.1 Android,fda0922c4f1f43b4,GET,/api/accounts/balance,59,200.0,118,8525,txn_9e85e94ba17740f08d,cus_241650,acc_83916832,web,KRW,50.0,,,630000.0,,,,,,,17826000.0
1.0,application_log,81d17c38-ee8e-426e-8d8b-91408467d54e,c5b431cd70214344b26ecbbadf0467ad,local-2482330003,2026-08-18T15:36:02.300+09:00,2026-08-18T06:36:02.300+00:00,finance,card_payment,finance-api,simulation,sim-10,198.114.236.110,WhitelabelApp/4.8.1 iOS,85be17f8a303426a,POST,/api/cards/payments,2392,504.0,97,9307,txn_c6e8b9a906ca4b5eb2,cus_748425,acc_15599317,atm,KRW,13.64,,,1214000.0,mrc_32151,travel,timeout,,,,
1.0,application_log,6f678401-d7c7-4529-a833-817fc534d164,7a6fdaf8ce8a44c4b8eae55b207ecb40,local-2482330003,2026-08-18T15:36:02.343+09:00,2026-08-18T06:36:02.343+00:00,finance,transfer,finance-api,simulation,sim-23,139.48.214.234,Mozilla/5.0 Safari/605.1 iPhone,f812616d6b874daf,POST,/api/transfers,924,201.0,125,1520,txn_4e6ee003b28944e3ac,cus_882302,acc_84476363,atm,KRW,9.62,,,582000.0,,,,BANK-D,952ac4ab984c46,completed,
1.0,application_log,df08a517-dd56-46a9-955b-390a86795e00,20683667a42247e69a19b96f431dd37e,local-2482330003,2026-08-18T15:36:02.353+09:00,2026-08-18T06:36:02.353+00:00,finance,deposit,finance-api,simulation,sim-20,42.244.184.151,Mozilla/5.0 Safari/605.1 iPhone,90fc4fcec1f94837,POST,/api/deposits,1547,200.0,188,16507,txn_18041ee4fb65452483,cus_141510,acc_42901917,web,KRW,27.64,,,102000.0,,,,,,,
1.0,application_log,6fbb49bd-32ac-4176-85af-07c81a9d71bb,96ca4d56bf9f47b4800f4d8ae3ec7cdc,local-2482330003,2026-08-18T15:36:02.387+09:00,2026-08-18T06:36:02.387+00:00,finance,transfer,finance-api,simulation,sim-17,182.36.164.121,Mozilla/5.0 Safari/605.1 iPhone,b619e9b456354cdb,POST,/api/transfers,1189,202.0,380,10809,txn_8573d5699d194780ae,cus_298328,acc_82733314,atm,KRW,17.06,,,398000.0,,,,BANK-C,72348349b37b43,completed,
1.0,application_log,42b2e6b8-a967-475f-8e3b-1ff2cce7a976,5533dcd94b3748e7b3395c00a02e3c6d,local-2482330003,2026-08-18T15:36:02.412+09:00,2026-08-18T06:36:02.412+00:00,finance,balance_inquiry,finance-api,simulation,sim-14,128.171.206.250,Mozilla/5.0 Chrome/151.0 Android/15,cb9e93c672cb4730,GET,/api/accounts/balance,241,200.0,69,8858,txn_e069b365bd0749cbb0,cus_594091,acc_44890260,web,KRW,8.7,,,1076000.0,,,,,,,41110000.0
1.0,application_log,5fe9dcf2-6456-490a-849f-ee3b0e5e785c,53d064ecd4164e9f92b173468ecb7142,local-2482330003,2026-08-18T15:36:02.438+09:00,2026-08-18T06:36:02.438+00:00,finance,transfer,finance-api,simulation,sim-01,219.131.57.30,Mozilla/5.0 Chrome/151.0 Windows/10,264b2996fc584305,POST,/api/transfers,1871,200.0,154,8389,txn_c3929819bc654888a8,cus_678337,acc_25824738,open_api,KRW,6.44,,,885000.0,,,,BANK-B,fc377fe19c5b44,completed,
1.0,application_log,9c2fd681-8977-4a30-8f51-cb380a14397e,f068267faa2943849c353af0ce9be1b5,local-2482330003,2026-08-18T15:36:02.518+09:00,2026-08-18T06:36:02.518+00:00,finance,card_payment,finance-api,simulation,sim-01,197.141.63.159,Mozilla/5.0 Chrome/151.0 Android/15,0dde076f81e8479c,POST,/api/cards/payments,1729,200.0,341,324,txn_4e4da94a40724aca9a,cus_312461,acc_19583880,atm,KRW,20.9,,,168000.0,mrc_22588,transport,approved,,,,
1.0,application_log,64e39894-21dc-48c8-a116-6ba49ab2b8ce,ad0fad59ab334075a4676f99833f4076,local-2482330003,2026-08-18T15:36:02.530+09:00,2026-08-18T06:36:02.530+00:00,finance,card_payment,finance-api,simulation,sim-13,150.189.225.1,Mozilla/5.0 Chrome/151.0 Android/15,ba3efa21f15a4681,POST,/api/cards/payments,2399,201.0,358,12832,txn_33a31589cc3241f8ad,cus_759321,acc_58758580,mobile,KRW,11.56,,,294000.0,mrc_33981,transport,approved,,,,
1.0,application_log,6c0f6def-1fc8-4212-bb2b-e30d2586fe32,2bfbd3a1b8194ab487000b8fd31567bb,local-2482330003,2026-08-18T15:36:02.547+09:00,2026-08-18T06:36:02.547+00:00,finance,withdrawal,finance-api,simulation,sim-22,19.165.85.230,WhitelabelApp/4.8.1 Android,d88dc8635e284904,POST,/api/withdrawals,2398,201.0,142,12509,txn_f352b9e1a36f4407a0,cus_355244,acc_91564042,open_api,KRW,9.86,,,86000.0,,,,,,,
1.0,application_log,58344b69-ae41-4521-8a9a-4b3b8925b631,038a746cbb7f4fe3bd86d3346a1393ee,local-2482330003,2026-08-18T15:36:02.565+09:00,2026-08-18T06:36:02.565+00:00,finance,transfer,finance-api,simulation,sim-12,57.230.101.23,WhitelabelApp/4.8.1 iOS,a7018c770b3040f3,POST,/api/transfers,1092,201.0,175,11352,txn_6b057fbf36f445a6ba,cus_598197,acc_92533018,atm,KRW,3.64,,,1044000.0,,,,BANK-C,7e1e5aca237b47,completed,
1.0,application_log,f3b30ab2-18d1-45a7-86a4-69c371d49005,66027e93112d497dbc5efa6d83fc679e,local-2482330003,2026-08-18T15:36:02.594+09:00,2026-08-18T06:36:02.594+00:00,finance,balance_inquiry,finance-api,simulation,sim-06,181.255.158.176,WhitelabelApp/4.8.1 Android,89e22d0d0e564408,GET,/api/accounts/balance,471,200.0,73,3687,txn_a016870b9be1417abb,cus_454600,acc_63164769,web,KRW,24.42,,,11000.0,,,,,,,35544000.0
1.0,application_log,922756a2-f814-4360-931e-83f76b9ce2bc,6f6c75e02fea4138b9510825e445f0d8,local-2482330003,2026-08-18T15:36:02.665+09:00,2026-08-18T06:36:02.665+00:00,finance,card_payment,finance-api,simulation,sim-11,128.242.74.28,WhitelabelApp/4.8.1 iOS,b09fc34d10ef498b,POST,/api/cards/payments,2692,502.0,203,6370,txn_d5dabeb57a824f1a83,cus_352183,acc_55527904,mobile,KRW,8.39,,,323000.0,mrc_84204,transport,declined,,,,
